ID,COU,RES,SITE,SITE_ID,PLOT,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Number of individuals,Cover (%)
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,130,124,12654.2,36,,Bromus kopetdaghensis,1,8
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,130,124,12654.2,36,,Verbascum cheiranthifolium,2,13
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,130,124,12654.2,36,,Cirsium bornmuelleri,2,18
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,36,,Cirsium bornmuelleri,2,22
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,36,,Eremurus stenophyllus,2,30
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,36,,Elymus repens ,2,35
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,36,,Taraxacum montanum,1,2
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,36,,Euphorbia Boissieriana ,1,5
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,55,44,1899.7,37,,Crucianella gilanica ,2,15
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,55,44,1899.7,37,,Cirsium bornmuelleri,1,10
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,55,44,1899.7,37,,Eremurus stenophyllus,2,20
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,37,,Cirsium bornmuelleri,1,8
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,37,,Elymus repens ,2,30
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,37,,Eremurus stenophyllus,1,8
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,36,32,904.32,38,,Bromus kopetdaghensis,2,35
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,36,32,904.32,38,,Vicia subvillosa,2,15
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,38,,Bromus kopetdaghensis,2,40
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,38,,Verbascum cheiranthifolium,1,20
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,38,,Eremurus stenophyllus,1,10
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,70,65,3571.75,39,,Polygonatum sewerzowii ,2,25
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,70,65,3571.75,39,,Rosa persica,1,10
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,39,,Polygonatum sewerzowii ,3,45
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,39,,Eremurus stenophyllus,1,10
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,95,80,5966,40,,Polygonatum sewerzowii ,2,30
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,95,80,5966,40,,Rosa persica,1,12
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,95,80,5966,40,,Elymus repens ,1,15
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,40,,Polygonatum sewerzowii ,3,48
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,40,,Rosa persica,2,35
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,40,,Agropyrn sp.,1,25
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,40,,Elymus repens ,1,20
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,40,,Eremurus stenophyllus,2,25
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,140,115,12638.5,41,,Polygonatum sewerzowii ,3,45
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,140,115,12638.5,41,,Lactuca orientalis,1,5
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,140,115,12638.5,41,,Rosa persica,1,13
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,140,115,12638.5,41,,Acantholimon raddeanum,1,5
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,41,,Polygonatum sewerzowii ,2,30
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,41,,Rosa persica,2,35
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,41,,Acantholimon erinaceoum,1,10
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,41,,Acantholimon raddeanum,1,4
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,65,53,2704.325,42,,Polygonatum sewerzowii ,1,15
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,65,53,2704.325,42,,Verbascum cheiranthifolium,1,18
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,65,53,2704.325,42,,Acantholimon raddeanum,1,15
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,42,,Cirsium bornmuelleri,2,35
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,42,,Acantholimon erinaceoum,1,15
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,42,,Agropyrn sp.,1,25
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,42,,Lactuca orientalis,1,10
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,42,,Taraxacum montanum,1,17
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,74,74,4298.66,43,,Rosa persica,1,20
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,74,74,4298.66,43,,Elymus repens ,3,50
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,74,74,4298.66,43,,Crucianella gilanica ,1,5
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,43,,Rosa persica,1,18
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,43,,Elymus repens ,2,70
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,43,,Lactuca orientalis,1,7
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,43,,Taraxacum montanum,1,2
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,46,52,1877.72,44,,Eryngium bungei,1,8
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,46,52,1877.72,44,,Elymus repens ,3,75
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,44,,Elymus repens ,3,70
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,44,,Rosa persica,2,22
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,44,,Bunium cylindricum,1,3
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,44,,Eremurus stenophyllus,1,10
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,38,23,686.09,45,,Agropyrn sp,3,95
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,38,23,686.09,45,,Eremurus stenophyllus,1,20
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,45,,Agropyrn sp,3,72
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,45,,Eremurus stenophyllus,1,20
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,85,40,2669,46,,Agropyrn sp,3,80
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,46,,Elymus repens ,3,95
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,38,42,1252.86,47,,Elymus repens ,4,80
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,47,,Elymus repens ,3,75
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,42,45,1483.65,48,,Elymus repens ,2,80
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,42,45,1483.65,48,,Eremurus stenophyllus,1,25
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,48,,Elymus repens ,4,85
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,48,,Poa bulbosa,12,15
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,34,26,693.94,49,,Elymus repens ,2,40
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,34,26,693.94,49,,Eremurus stenophyllus,1,25
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,49,,Cirsium bornmuelleri,2,40
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,49,,Eremurus stenophyllus,1,8
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,49,,Poa bulbosa,1,5
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,2,Astragalus chrysostachys,53,60,2496.3,50,,Agropyrn sp,3,65
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,50,,Agropyrn sp,2,50
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,50,,Rosa persica,1,15
142,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,3,7/8/2016,1,bare,,,,50,,Cirsium bornmuelleri,1,10
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,40,45,1413,1,,Crucianella gilanica ,1,3
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,40,45,1413,1,,Bunium cylindricum,1,8
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,40,45,1413,1,,Poa bulbosa,8,10
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,1,,,,
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,59,50,2315.75,2,,Crucianella gilanica ,1,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,2,,Heteranthelium piliferum ,6,8
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,2,,Acantholimon erinaceoum,1,15
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,104,126,10286.64,3,,Rosa persica,1,2
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,104,126,10286.64,3,,Poa bulbosa,7,12
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,3,,Acantholimon erinaceoum,1,10
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,3,,Rosa persica,1,10
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,3,,Heteranthelium piliferum ,7,8
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,3,,Cousinia sp.,2,10
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,3,,Dianthus polylepis,1,2
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,32,26,653.12,4,,Festuca valesiaca,3,55
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,32,26,653.12,4,,Acantholimon erinaceoum,1,25
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,4,,Verbascum cheiranthifolium ,1,20
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,4,,Festuca valesiaca,1,10
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,4,,Bromus kopetdaghensis,1,7
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,4,,Acantholimon erinaceoum,1,20
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,60,2355,5,,Heteranthelium piliferum ,1,15
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,60,2355,5,,Festuca valesiaca,2,35
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,60,2355,5,,Alyssum szowitsianum,1,10
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,60,2355,5,,Ziziphora clinopodioides,2,6
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,60,2355,5,,Verbascum cheiranthifolium ,1,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,60,2355,5,,Euphorbia Boissieriana ,1,2
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,5,,Bromus kopetdaghensis,2,18
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,5,,Festuca valesiaca,2,30
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,5,,Iris songarica,1,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,5,,Stipa barbata,1,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,5,,Rosa persica,1,1
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,5,,Latuca scariola,1,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,47,1844.75,6,,Eremurus stenophyllus,1,8
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,47,1844.75,6,,Taraxacum montanum,1,15
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,47,1844.75,6,,Heteranthelium piliferum ,13,17
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,47,1844.75,6,,Festuca valesiaca,1,10
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,47,1844.75,6,,Crucianella gilanica ,7,19
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,47,1844.75,6,,Rosa persica,1,8
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,6,,Festuca valesiaca,2,25
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,6,,Cirsiumbornmulleri,1,8
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,6,,Verbascum cheiranthifolium ,1,10
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,6,,Bromus kopetdaghensis,1,12
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,6,,Rosa persica,1,12
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,6,,Crucianella gilanica ,2,20
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,38,33,984.39,7,,Festuca valesiaca,1,25
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,7,,Festuca valesiaca,2,45
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,7,,Poa bulbosa,6,8
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,7,,Erysimum ischnostylum,1,3
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,7,,Eryngium bungei,1,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,108,107,9071.46,8,,Poa bulbosa,30,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,108,107,9071.46,8,,Eremurus stenophyllus,2,3
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,108,107,9071.46,8,,Rosa persica,1,3
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,8,,Cirsium bornmulleri,1,6
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,8,,Heteranthelium piliferum,1,1
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,8,,Verbascum cheiranthifolium,1,1
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,8,,Eryngium bungei,3,2
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,8,,Poa bulbosa,2,7
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,8,,Festuca valesiaca,2,7
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,83,46,2997.13,9,,Festuca valesiaca,5,25
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,83,46,2997.13,9,,Verbascum cheiranthifolium,1,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,9,,Festuca valesiaca,2,3
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,9,,Euphorbia Boissieriana ,2,1
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,9,,Poa bulbosa,3,3
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,9,,Eremurus stenophyllus,3,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,9,,Bupleurum falcatum,1,2
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,98,108,8308.44,10,,Verbascum cheiranthifolium,1,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,98,108,8308.44,10,,Festuca valesiaca,1,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,98,108,8308.44,10,,Elymus repens,7,13
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,10,,Festuca valesiaca,1,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,10,,Elymus repens,7,13
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,10,,Eryngium bungei,1,1
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,74,56,3253.04,11,,Festuca valesiaca,1,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,74,56,3253.04,11,,Poa bulbosa,1,2
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,11,,Lactuca orientalis,1,1
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,11,,Eremurus stenophyllus,7,12
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,11,,Poa bulbosa,6,8
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,17,20,266.9,12,,Eryngium bungei,1,0.5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,,12,,Eryngium bungei,2,2
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,72,64,3617.28,13,,Verbascum cheiranthifolium ,1,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,72,64,3617.28,13,,Eremurus stenophyllus,2,3
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,72,64,3617.28,13,,Cousinia sp.,1,1
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,13,,Festuca valesiaca,1,7
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,13,,Verbascum cheiranthifolium ,1,2
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,13,,Lactuca orientalis orientalis,1,2
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,13,,Convolvolus lineatus,2,1
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,13,,Bromus koppedaghensis,5,4
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,39,1530.75,14,,Tragopogon vedenskyi ,2,1
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,39,1530.75,14,,Dianthus polylepis,1,15
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,39,1530.75,14,,Festuca valesiaca,1,12
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,39,1530.75,14,,Eryngium bungei,1,2
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,50,39,1530.75,14,,Centaurea virgata,1,1
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,14,,Festuca valesiaca,3,10
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,14,,Bromus koppedaghensis,1,12
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,14,,Dianthus polylepis,1,1
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,14,,Eryngium bungei,2,1
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,14,,Eremurus stenophyllus,1,1
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,92,95,6860.9,15,,Rosa persica,2,10
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,92,95,6860.9,15,,Eremurus stenophyllus,1,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,92,95,6860.9,15,,Poa bulbosa,1,10
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,15,,Rosa persica,2,3
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,15,,Cousinia sp.,4,8
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,15,,Bupleurum falcatum,1,2
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,1,bare,,,0,15,,Centaurea virgata,1,2
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,58,46,2094.38,16,,Eryngium bungei,2, 
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,58,46,2094.38,16,,Festuca valesiaca,2,5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,58,46,2094.38,16,,Stipa arabica,1,15
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,58,46,2094.38,16,,Acantholimon erinaceoum,1,0.5
143,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,4,7/9/2016,2,Artemisia kopedaghensis,58,46,2094.38,16,,Eremurus stenophyllus,1,0.5
