"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Number.of.replicate";"ID_Microsite";"Species.within.quadrat";"Number.of.individuals";"Cover";"microsite_rep";"Microsite";"GRAZ";"ARIDITY.v3"
49;"Australia";"Eldridge, David";"Nyngam";15;2;23;"Bare";NA;0;0;"15-2-Bare-23";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;24;"Atriplex vesicaria";"Paspalidium constrictum";3;15;"15-2-Atriplex vesicaria-24";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;24;"Atriplex vesicaria";"Enteropogon acicularis";2;20;"15-2-Atriplex vesicaria-24";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;24;"Bare";"Paspalidium constrictum";3;15;"15-2-Bare-24";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;25;"Atriplex vesicaria";"Portulaca oleracea";20;60;"15-2-Atriplex vesicaria-25";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;25;"Atriplex vesicaria";"Enteropogon acicularis";2;5;"15-2-Atriplex vesicaria-25";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;25;"Bare";"Atriplex vesicaria";2;1;"15-2-Bare-25";1;2;0,7603
50;"Australia";"Eldridge, David";"Nyngam";15;3;1;"Atriplex vesicaria";"Enteropogon acicularis";1;2;"15-3-Atriplex vesicaria-1";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;1;"Bare";"Fimbristylis dichotoma";10;5;"15-3-Bare-1";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;2;"Atriplex vesicaria";"Enteropogon acicularis";1;5;"15-3-Atriplex vesicaria-2";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;2;"Bare";"Fimbristylis dichotoma";10;1;"15-3-Bare-2";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;3;"Atriplex vesicaria";"Cheilanthes sieberi";3;30;"15-3-Atriplex vesicaria-3";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;3;"Bare";NA;0;0;"15-3-Bare-3";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;4;"Atriplex vesicaria";NA;0;0;"15-3-Atriplex vesicaria-4";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;4;"Bare";"Fimbristylis dichotoma";15;20;"15-3-Bare-4";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;5;"Atriplex vesicaria";NA;0;0;"15-3-Atriplex vesicaria-5";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;5;"Bare";NA;0;0;"15-3-Bare-5";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;6;"Atriplex vesicaria";"Enteropogon acicularis";1;5;"15-3-Atriplex vesicaria-6";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;6;"Bare";"Fimbristylis dichotoma";2;3;"15-3-Bare-6";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;7;"Atriplex vesicaria";"Enteropogon acicularis";1;5;"15-3-Atriplex vesicaria-7";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;7;"Bare";NA;0;0;"15-3-Bare-7";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;8;"Atriplex vesicaria";"Enteropogon acicularis";3;30;"15-3-Atriplex vesicaria-8";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;8;"Bare";NA;0;0;"15-3-Bare-8";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;9;"Atriplex vesicaria";"Enteropogon acicularis";2;15;"15-3-Atriplex vesicaria-9";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;9;"Bare";"Fimbristylis dichotoma";3;5;"15-3-Bare-9";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;10;"Atriplex vesicaria";NA;0;0;"15-3-Atriplex vesicaria-10";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;10;"Bare";NA;0;0;"15-3-Bare-10";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;11;"Atriplex vesicaria";NA;0;0;"15-3-Atriplex vesicaria-11";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;11;"Bare";"Fimbristylis dichotoma";3;5;"15-3-Bare-11";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;12;"Atriplex vesicaria";"Enteropogon acicularis";2;10;"15-3-Atriplex vesicaria-12";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;12;"Bare";"Fimbristylis dichotoma";10;15;"15-3-Bare-12";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;13;"Atriplex vesicaria";"Opuntia aurantiaca";1;15;"15-3-Atriplex vesicaria-13";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;13;"Bare";NA;0;0;"15-3-Bare-13";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;14;"Atriplex vesicaria";NA;0;0;"15-3-Atriplex vesicaria-14";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;14;"Bare";NA;0;0;"15-3-Bare-14";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;15;"Atriplex vesicaria";"Cheilanthes sieberi";3;15;"15-3-Atriplex vesicaria-15";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;15;"Atriplex vesicaria";"Portulaca oleracea";15;40;"15-3-Atriplex vesicaria-15";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;15;"Bare";NA;0;0;"15-3-Bare-15";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;16;"Atriplex vesicaria";NA;0;0;"15-3-Atriplex vesicaria-16";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;16;"Bare";NA;0;0;"15-3-Bare-16";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;17;"Atriplex vesicaria";"Enteropogon acicularis";2;20;"15-3-Atriplex vesicaria-17";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;17;"Bare";"Fimbristylis dichotoma";10;20;"15-3-Bare-17";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;18;"Atriplex vesicaria";"Cheilanthes sieberi";3;10;"15-3-Atriplex vesicaria-18";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;18;"Atriplex vesicaria";"Enteropogon acicularis";3;25;"15-3-Atriplex vesicaria-18";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;18;"Bare";"Fimbristylis dichotoma";5;15;"15-3-Bare-18";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;19;"Atriplex vesicaria";"Enteropogon acicularis";5;50;"15-3-Atriplex vesicaria-19";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;19;"Bare";"Fimbristylis dichotoma";5;15;"15-3-Bare-19";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;20;"Atriplex vesicaria";"Enteropogon acicularis";3;30;"15-3-Atriplex vesicaria-20";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;20;"Bare";"Fimbristylis dichotoma";4;5;"15-3-Bare-20";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;21;"Atriplex vesicaria";"Enteropogon acicularis";3;70;"15-3-Atriplex vesicaria-21";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;21;"Bare";"Fimbristylis dichotoma";10;12;"15-3-Bare-21";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;22;"Atriplex vesicaria";"Enteropogon acicularis";3;35;"15-3-Atriplex vesicaria-22";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;22;"Bare";"Enteropogon acicularis";1;10;"15-3-Bare-22";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;22;"Bare";"Fimbristylis dichotoma";5;10;"15-3-Bare-22";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;23;"Atriplex vesicaria";"Enteropogon acicularis";3;25;"15-3-Atriplex vesicaria-23";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;23;"Bare";"Fimbristylis dichotoma";5;10;"15-3-Bare-23";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;24;"Atriplex vesicaria";"Enteropogon acicularis";2;15;"15-3-Atriplex vesicaria-24";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;24;"Bare";"Fimbristylis dichotoma";5;1;"15-3-Bare-24";1;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;25;"Atriplex vesicaria";"Enteropogon acicularis";5;45;"15-3-Atriplex vesicaria-25";2;1;0,7591
50;"Australia";"Eldridge, David";"Nyngam";15;3;25;"Bare";"Fimbristylis dichotoma";6;20;"15-3-Bare-25";1;1;0,7591
